state,date,cases,deaths,new_cases,new_deaths,death_rate,percent_case_increase,percent_death_increase,days_gt_10,days_gt_100
MA,2020-03-15,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-16,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-17,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-18,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-19,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-20,0,0,0,0,NaN,NaN,NaN,NA,NA
MA,2020-03-21,1,0,1,0,0,Inf,NaN,NA,NA
MA,2020-03-22,2,0,1,0,0,100,NaN,NA,NA
MA,2020-03-23,2,0,0,0,0,0,NaN,NA,NA
MA,2020-03-24,8,0,6,0,0,300,NaN,NA,NA
MA,2020-03-25,8,0,0,0,0,0,NaN,NA,NA
MA,2020-03-26,10,0,2,0,0,25,NaN,0,NA
MA,2020-03-27,13,0,3,0,0,30.000000000000004,NaN,1,NA
MA,2020-03-28,14,0,1,0,0,7.692307692307687,NaN,2,NA
MA,2020-03-29,16,0,2,0,0,14.28571428571428,NaN,3,NA
MA,2020-03-30,23,1,7,1,0.043478260869565216,43.75,Inf,4,NA
MA,2020-03-31,31,1,8,0,0.03225806451612903,34.78260869565217,0,5,NA
MA,2020-04-01,52,1,21,0,0.019230769230769232,67.74193548387098,0,6,NA
MA,2020-04-02,71,1,19,0,0.014084507042253521,36.53846153846154,0,7,NA
MA,2020-04-03,81,1,10,0,0.012345679012345678,14.084507042253524,0,8,NA
MA,2020-04-04,88,1,7,0,0.011363636363636364,8.64197530864197,0,9,NA
MA,2020-04-05,96,2,8,1,0.020833333333333332,9.090909090909083,100,10,NA
MA,2020-04-06,133,2,37,0,0.015037593984962405,38.54166666666667,0,11,0
MA,2020-04-07,172,4,39,2,0.023255813953488372,29.323308270676684,100,12,1
MA,2020-04-08,230,11,58,7,0.04782608695652174,33.72093023255813,175,13,2
MA,2020-04-09,273,12,43,1,0.04395604395604396,18.695652173913047,9.090909090909083,14,3
MA,2020-04-10,293,16,20,4,0.05460750853242321,7.326007326007322,33.33333333333333,15,4
MA,2020-04-11,344,21,51,5,0.061046511627906974,17.40614334470989,31.25,16,5
MA,2020-04-12,398,24,54,3,0.06030150753768844,15.697674418604656,14.28571428571428,17,6
MA,2020-04-13,445,27,47,3,0.060674157303370786,11.809045226130642,12.5,18,7
MA,2020-04-14,478,32,33,5,0.06694560669456066,7.415730337078652,18.518518518518512,19,8
MA,2020-04-15,630,34,152,2,0.05396825396825397,31.799163179916313,6.25,20,9
PI,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-13,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-14,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-15,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-16,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-17,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-18,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-19,0,0,0,0,NaN,NaN,NaN,NA,NA
PI,2020-03-20,3,0,3,0,0,Inf,NaN,NA,NA
PI,2020-03-21,4,0,1,0,0,33.33333333333333,NaN,NA,NA
PI,2020-03-22,4,0,0,0,0,0,NaN,NA,NA
PI,2020-03-23,6,0,2,0,0,50,NaN,NA,NA
PI,2020-03-24,6,0,0,0,0,0,NaN,NA,NA
PI,2020-03-25,8,0,2,0,0,33.33333333333333,NaN,NA,NA
PI,2020-03-26,9,0,1,0,0,12.5,NaN,NA,NA
PI,2020-03-27,9,0,0,0,0,0,NaN,NA,NA
PI,2020-03-28,11,1,2,1,0.09090909090909091,22.222222222222232,Inf,0,NA
PI,2020-03-29,14,1,3,0,0.07142857142857142,27.27272727272727,0,1,NA
PI,2020-03-30,16,3,2,2,0.1875,14.28571428571428,200,2,NA
PI,2020-03-31,18,4,2,1,0.2222222222222222,12.5,33.33333333333333,3,NA
PI,2020-04-01,18,4,0,0,0.2222222222222222,0,0,4,NA
PI,2020-04-02,19,4,1,0,0.21052631578947367,5.555555555555558,0,5,NA
PI,2020-04-03,21,4,2,0,0.19047619047619047,10.526315789473696,0,6,NA
PI,2020-04-04,22,4,1,0,0.18181818181818182,4.761904761904767,0,7,NA
PI,2020-04-05,23,4,1,0,0.17391304347826086,4.545454545454541,0,8,NA
PI,2020-04-06,23,4,0,0,0.17391304347826086,0,0,9,NA
PI,2020-04-07,28,4,5,0,0.14285714285714285,21.739130434782616,0,10,NA
PI,2020-04-08,31,5,3,1,0.16129032258064516,10.71428571428572,25,11,NA
PI,2020-04-09,38,6,7,1,0.15789473684210525,22.580645161290324,19.999999999999996,12,NA
PI,2020-04-10,40,7,2,1,0.175,5.263157894736836,16.666666666666675,13,NA
PI,2020-04-11,41,7,1,0,0.17073170731707318,2.499999999999991,0,14,NA
PI,2020-04-12,44,7,3,0,0.1590909090909091,7.317073170731714,0,15,NA
PI,2020-04-13,50,8,6,1,0.16,13.636363636363647,14.28571428571428,16,NA
PI,2020-04-14,58,8,8,0,0.13793103448275862,15.999999999999993,0,17,NA
PI,2020-04-15,75,8,17,0,0.10666666666666667,29.31034482758621,0,18,NA
CE,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-13,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-14,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-15,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-16,0,0,0,0,NaN,NaN,NaN,NA,NA
CE,2020-03-17,5,0,5,0,0,Inf,NaN,NA,NA
CE,2020-03-18,9,0,4,0,0,80,NaN,NA,NA
CE,2020-03-19,20,0,11,0,0,122.22222222222223,NaN,0,NA
CE,2020-03-20,55,0,35,0,0,175,NaN,1,NA
CE,2020-03-21,68,0,13,0,0,23.636363636363633,NaN,2,NA
CE,2020-03-22,112,0,44,0,0,64.70588235294117,NaN,3,0
CE,2020-03-23,163,0,51,0,0,45.53571428571428,NaN,4,1
CE,2020-03-24,182,0,19,0,0,11.65644171779141,NaN,5,2
CE,2020-03-25,200,0,18,0,0,9.8901098901099,NaN,6,3
CE,2020-03-26,235,3,35,3,0.01276595744680851,17.500000000000004,Inf,7,4
CE,2020-03-27,282,3,47,0,0.010638297872340425,19.999999999999996,0,8,5
CE,2020-03-28,314,4,32,1,0.012738853503184714,11.347517730496449,33.33333333333333,9,6
CE,2020-03-29,348,5,34,1,0.014367816091954023,10.828025477707005,25,10,7
CE,2020-03-30,372,5,24,0,0.013440860215053764,6.896551724137923,0,11,8
CE,2020-03-31,390,7,18,2,0.017948717948717947,4.8387096774193505,39.99999999999999,12,9
CE,2020-04-01,444,8,54,1,0.018018018018018018,13.846153846153841,14.28571428571428,13,10
CE,2020-04-02,550,20,106,12,0.03636363636363636,23.873873873873876,150,14,11
CE,2020-04-03,627,22,77,2,0.03508771929824561,13.99999999999999,10.000000000000009,15,12
CE,2020-04-04,730,22,103,0,0.030136986301369864,16.427432216905903,0,16,13
CE,2020-04-05,823,26,93,4,0.031591737545565005,12.739726027397257,18.181818181818187,17,14
CE,2020-04-06,1013,29,190,3,0.028627838104639685,23.086269744835963,11.538461538461542,18,15
CE,2020-04-07,1051,31,38,2,0.029495718363463368,3.751233958539002,6.896551724137923,19,16
CE,2020-04-08,1291,43,240,12,0.033307513555383424,22.83539486203616,38.70967741935485,20,17
CE,2020-04-09,1425,55,134,12,0.03859649122807018,10.379550735863674,27.906976744186053,21,18
CE,2020-04-10,1478,58,53,3,0.03924221921515562,3.7192982456140333,5.454545454545445,22,19
CE,2020-04-11,1582,67,104,9,0.042351453855878636,7.036535859269288,15.517241379310342,23,20
CE,2020-04-12,1676,74,94,7,0.0441527446300716,5.941845764854614,10.447761194029859,24,21
CE,2020-04-13,1800,91,124,17,0.050555555555555555,7.398568019093088,22.972972972972983,25,22
CE,2020-04-14,2005,107,205,16,0.05336658354114713,11.388888888888893,17.582417582417587,26,23
CE,2020-04-15,2157,116,152,9,0.05377839592025962,7.581047381546124,8.411214953271017,27,24
RN,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
RN,2020-03-13,1,0,1,0,0,Inf,NaN,NA,NA
RN,2020-03-14,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-15,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-16,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-17,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-18,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-19,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-20,1,0,0,0,0,0,NaN,NA,NA
RN,2020-03-21,6,0,5,0,0,500,NaN,NA,NA
RN,2020-03-22,9,0,3,0,0,50,NaN,NA,NA
RN,2020-03-23,13,0,4,0,0,44.44444444444444,NaN,0,NA
RN,2020-03-24,13,0,0,0,0,0,NaN,1,NA
RN,2020-03-25,14,0,1,0,0,7.692307692307687,NaN,2,NA
RN,2020-03-26,19,0,5,0,0,35.71428571428572,NaN,3,NA
RN,2020-03-27,28,0,9,0,0,47.36842105263157,NaN,4,NA
RN,2020-03-28,45,0,17,0,0,60.71428571428572,NaN,5,NA
RN,2020-03-29,68,1,23,1,0.014705882352941176,51.11111111111111,Inf,6,NA
RN,2020-03-30,77,1,9,0,0.012987012987012988,13.235294117647056,0,7,NA
RN,2020-03-31,82,1,5,0,0.012195121951219513,6.493506493506485,0,8,NA
RN,2020-04-01,92,2,10,1,0.021739130434782608,12.195121951219523,100,9,NA
RN,2020-04-02,105,2,13,0,0.01904761904761905,14.130434782608692,0,10,0
RN,2020-04-03,176,4,71,2,0.022727272727272728,67.61904761904762,100,11,1
RN,2020-04-04,212,5,36,1,0.02358490566037736,20.45454545454546,25,12,2
RN,2020-04-05,242,7,30,2,0.028925619834710745,14.150943396226424,39.99999999999999,13,3
RN,2020-04-06,246,7,4,0,0.028455284552845527,1.6528925619834656,0,14,4
RN,2020-04-07,254,8,8,1,0.031496062992125984,3.2520325203251987,14.28571428571428,15,5
RN,2020-04-08,261,11,7,3,0.0421455938697318,2.7559055118110187,37.5,16,6
RN,2020-04-09,261,11,0,0,0.0421455938697318,0,0,17,7
RN,2020-04-10,263,11,2,0,0.04182509505703422,0.766283524904221,0,18,8
RN,2020-04-11,289,13,26,2,0.04498269896193772,9.885931558935358,18.181818181818187,19,9
RN,2020-04-12,302,15,13,2,0.04966887417218543,4.498269896193774,15.384615384615374,20,10
RN,2020-04-13,339,17,37,2,0.05014749262536873,12.25165562913908,13.33333333333333,21,11
RN,2020-04-14,376,18,37,1,0.047872340425531915,10.914454277286145,5.882352941176472,22,12
RN,2020-04-15,399,19,23,1,0.047619047619047616,6.117021276595747,5.555555555555558,23,13
PB,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-13,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-14,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-15,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-16,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-17,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-18,0,0,0,0,NaN,NaN,NaN,NA,NA
PB,2020-03-19,1,0,1,0,0,Inf,NaN,NA,NA
PB,2020-03-20,1,0,0,0,0,0,NaN,NA,NA
PB,2020-03-21,1,0,0,0,0,0,NaN,NA,NA
PB,2020-03-22,1,0,0,0,0,0,NaN,NA,NA
PB,2020-03-23,2,0,1,0,0,100,NaN,NA,NA
PB,2020-03-24,3,0,1,0,0,50,NaN,NA,NA
PB,2020-03-25,3,0,0,0,0,0,NaN,NA,NA
PB,2020-03-26,5,0,2,0,0,66.66666666666667,NaN,NA,NA
PB,2020-03-27,9,0,4,0,0,80,NaN,NA,NA
PB,2020-03-28,14,0,5,0,0,55.55555555555556,NaN,0,NA
PB,2020-03-29,14,0,0,0,0,0,NaN,1,NA
PB,2020-03-30,15,0,1,0,0,7.14285714285714,NaN,2,NA
PB,2020-03-31,17,0,2,0,0,13.33333333333333,NaN,3,NA
PB,2020-04-01,20,1,3,1,0.05,17.647058823529417,Inf,4,NA
PB,2020-04-02,21,1,1,0,0.047619047619047616,5.000000000000004,0,5,NA
PB,2020-04-03,29,1,8,0,0.034482758620689655,38.095238095238095,0,6,NA
PB,2020-04-04,32,2,3,1,0.0625,10.344827586206895,100,7,NA
PB,2020-04-05,34,4,2,2,0.11764705882352941,6.25,100,8,NA
PB,2020-04-06,35,4,1,0,0.11428571428571428,2.941176470588225,0,9,NA
PB,2020-04-07,36,4,1,0,0.1111111111111111,2.857142857142847,0,10,NA
PB,2020-04-08,41,4,5,0,0.0975609756097561,13.888888888888884,0,11,NA
PB,2020-04-09,55,7,14,3,0.12727272727272726,34.14634146341464,75,12,NA
PB,2020-04-10,79,11,24,4,0.13924050632911392,43.636363636363626,57.14285714285714,13,NA
PB,2020-04-11,85,11,6,0,0.12941176470588237,7.594936708860756,0,14,NA
PB,2020-04-12,101,13,16,2,0.12871287128712872,18.823529411764707,18.181818181818187,15,0
PB,2020-04-13,111,13,10,0,0.11711711711711711,9.90099009900991,0,16,1
PB,2020-04-14,136,16,25,3,0.11764705882352941,22.522522522522515,23.076923076923084,17,2
PB,2020-04-15,151,21,15,5,0.1390728476821192,11.029411764705888,31.25,18,3
PE,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
PE,2020-03-12,2,0,2,0,0,Inf,NaN,NA,NA
PE,2020-03-13,2,0,0,0,0,0,NaN,NA,NA
PE,2020-03-14,2,0,0,0,0,0,NaN,NA,NA
PE,2020-03-15,2,0,0,0,0,0,NaN,NA,NA
PE,2020-03-16,2,0,0,0,0,0,NaN,NA,NA
PE,2020-03-17,16,0,14,0,0,700,NaN,0,NA
PE,2020-03-18,16,0,0,0,0,0,NaN,1,NA
PE,2020-03-19,28,0,12,0,0,75,NaN,2,NA
PE,2020-03-20,30,0,2,0,0,7.14285714285714,NaN,3,NA
PE,2020-03-21,30,0,0,0,0,0,NaN,4,NA
PE,2020-03-22,37,0,7,0,0,23.33333333333334,NaN,5,NA
PE,2020-03-23,42,0,5,0,0,13.513513513513509,NaN,6,NA
PE,2020-03-24,42,0,0,0,0,0,NaN,7,NA
PE,2020-03-25,46,1,4,1,0.021739130434782608,9.523809523809534,Inf,8,NA
PE,2020-03-26,48,3,2,2,0.0625,4.347826086956519,200,9,NA
PE,2020-03-27,56,4,8,1,0.07142857142857142,16.666666666666675,33.33333333333333,10,NA
PE,2020-03-28,68,5,12,1,0.07352941176470588,21.42857142857142,25,11,NA
PE,2020-03-29,73,5,5,0,0.0684931506849315,7.352941176470584,0,12,NA
PE,2020-03-30,78,6,5,1,0.07692307692307693,6.849315068493156,19.999999999999996,13,NA
PE,2020-03-31,87,6,9,0,0.06896551724137931,11.538461538461542,0,14,NA
PE,2020-04-01,95,8,8,2,0.08421052631578947,9.195402298850585,33.33333333333333,15,NA
PE,2020-04-02,106,9,11,1,0.08490566037735849,11.578947368421044,12.5,16,0
PE,2020-04-03,136,10,30,1,0.07352941176470588,28.301886792452823,11.111111111111116,17,1
PE,2020-04-04,176,14,40,4,0.07954545454545454,29.41176470588236,39.99999999999999,18,2
PE,2020-04-05,201,21,25,7,0.1044776119402985,14.204545454545459,50,19,3
PE,2020-04-06,223,30,22,9,0.13452914798206278,10.945273631840791,42.85714285714286,20,4
PE,2020-04-07,352,34,129,4,0.09659090909090909,57.84753363228698,13.33333333333333,21,5
PE,2020-04-08,401,46,49,12,0.11471321695760599,13.920454545454541,35.29411764705883,22,6
PE,2020-04-09,555,56,154,10,0.1009009009009009,38.40399002493766,21.739130434782616,23,7
PE,2020-04-10,684,65,129,9,0.09502923976608187,23.24324324324325,16.07142857142858,24,8
PE,2020-04-11,816,72,132,7,0.08823529411764706,19.298245614035082,10.769230769230775,25,9
PE,2020-04-12,960,85,144,13,0.08854166666666667,17.647058823529417,18.055555555555557,26,10
PE,2020-04-13,1154,102,194,17,0.08838821490467938,20.20833333333334,19.999999999999996,27,11
PE,2020-04-14,1284,115,130,13,0.0895638629283489,11.265164644714032,12.745098039215685,28,12
PE,2020-04-15,1484,143,200,28,0.0963611859838275,15.576323987538942,24.347826086956516,29,13
AL,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
AL,2020-03-08,1,0,1,0,0,Inf,NaN,NA,NA
AL,2020-03-09,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-10,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-11,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-12,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-13,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-14,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-15,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-16,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-17,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-18,1,0,0,0,0,0,NaN,NA,NA
AL,2020-03-19,4,0,3,0,0,300,NaN,NA,NA
AL,2020-03-20,5,0,1,0,0,25,NaN,NA,NA
AL,2020-03-21,7,0,2,0,0,39.99999999999999,NaN,NA,NA
AL,2020-03-22,7,0,0,0,0,0,NaN,NA,NA
AL,2020-03-23,7,0,0,0,0,0,NaN,NA,NA
AL,2020-03-24,9,0,2,0,0,28.57142857142858,NaN,NA,NA
AL,2020-03-25,11,0,2,0,0,22.222222222222232,NaN,0,NA
AL,2020-03-26,11,0,0,0,0,0,NaN,1,NA
AL,2020-03-27,11,0,0,0,0,0,NaN,2,NA
AL,2020-03-28,14,0,3,0,0,27.27272727272727,NaN,3,NA
AL,2020-03-29,17,0,3,0,0,21.42857142857142,NaN,4,NA
AL,2020-03-30,17,0,0,0,0,0,NaN,5,NA
AL,2020-03-31,18,1,1,1,0.05555555555555555,5.882352941176472,Inf,6,NA
AL,2020-04-01,18,1,0,0,0.05555555555555555,0,0,7,NA
AL,2020-04-02,18,1,0,0,0.05555555555555555,0,0,8,NA
AL,2020-04-03,22,2,4,1,0.09090909090909091,22.222222222222232,100,9,NA
AL,2020-04-04,23,2,1,0,0.08695652173913043,4.545454545454541,0,10,NA
AL,2020-04-05,28,2,5,0,0.07142857142857142,21.739130434782616,0,11,NA
AL,2020-04-06,31,2,3,0,0.06451612903225806,10.71428571428572,0,12,NA
AL,2020-04-07,32,2,1,0,0.0625,3.2258064516129004,0,13,NA
AL,2020-04-08,37,2,5,0,0.05405405405405406,15.625,0,14,NA
AL,2020-04-09,37,3,0,1,0.08108108108108109,0,50,15,NA
AL,2020-04-10,45,3,8,0,0.06666666666666667,21.62162162162162,0,16,NA
AL,2020-04-11,48,3,3,0,0.0625,6.666666666666665,0,17,NA
AL,2020-04-12,48,3,0,0,0.0625,0,0,18,NA
AL,2020-04-13,50,3,2,0,0.06,4.166666666666674,0,19,NA
AL,2020-04-14,72,4,22,1,0.05555555555555555,43.99999999999999,33.33333333333333,20,NA
AL,2020-04-15,82,5,10,1,0.06097560975609756,13.888888888888884,25,21,NA
SE,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-13,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-14,0,0,0,0,NaN,NaN,NaN,NA,NA
SE,2020-03-15,1,0,1,0,0,Inf,NaN,NA,NA
SE,2020-03-16,1,0,0,0,0,0,NaN,NA,NA
SE,2020-03-17,4,0,3,0,0,300,NaN,NA,NA
SE,2020-03-18,5,0,1,0,0,25,NaN,NA,NA
SE,2020-03-19,6,0,1,0,0,19.999999999999996,NaN,NA,NA
SE,2020-03-20,6,0,0,0,0,0,NaN,NA,NA
SE,2020-03-21,10,0,4,0,0,66.66666666666667,NaN,0,NA
SE,2020-03-22,10,0,0,0,0,0,NaN,1,NA
SE,2020-03-23,10,0,0,0,0,0,NaN,2,NA
SE,2020-03-24,15,0,5,0,0,50,NaN,3,NA
SE,2020-03-25,16,0,1,0,0,6.666666666666665,NaN,4,NA
